number,value,params_alpha,params_colsample_bytree,params_eval_metric,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_objective,params_subsample,params_tree_method,state
132,0.748271711338818,0.5761391550013278,0.4227358962345336,logloss,5.531572434648238,0.02392221640122072,17,288,binary:logistic,0.8505669972750434,gpu_hist,COMPLETE
133,0.7478698380281538,0.8371633172317313,0.4209843811528539,logloss,5.8741133908590895,0.01738508344926287,17,288,binary:logistic,0.8413649319826899,gpu_hist,COMPLETE
134,0.7481588677041434,0.6335491472951378,0.3935296151036391,logloss,7.092696183740834,0.023042564583137096,17,290,binary:logistic,0.816428161361795,gpu_hist,COMPLETE
135,0.7439812595106563,0.615297200557251,0.3959272065963476,logloss,7.791171350046382,0.0232422446034573,5,296,binary:logistic,0.8179234080104846,gpu_hist,COMPLETE
136,0.7472497736476567,1.3966636920869147,0.34487277607313294,logloss,7.089649023478286,0.031708335618475865,17,277,binary:logistic,0.8029361619840066,gpu_hist,COMPLETE
137,0.7482615156684063,1.0199024117825413,0.3694026983627709,logloss,4.9459315261334735,0.025129393361522263,11,284,binary:logistic,0.832620965145318,gpu_hist,COMPLETE
138,0.7483127621338251,2.494496155488852,0.36989161766066636,logloss,4.925057378878618,0.029174770103960215,11,284,binary:logistic,0.8245988625012787,gpu_hist,COMPLETE
139,0.7476719561981097,2.4544041245061923,0.3641884646084552,logloss,4.856036445785085,0.0390648643005832,11,266,binary:logistic,0.8282344568000701,gpu_hist,COMPLETE
140,0.7478456186397803,0.6453433630532032,0.38252890429974185,logloss,8.251945011701965,0.029359975987479515,11,283,binary:logistic,0.7623279946316994,gpu_hist,COMPLETE
141,0.7482731051115378,8.482639869097438,0.33185669757370867,logloss,5.185110646399712,0.026516105740946504,11,292,binary:logistic,0.8529551798083533,gpu_hist,COMPLETE
142,0.7467029203292628,7.224828373282706,0.3353935071236244,logloss,4.143630950730497,0.02702335860487352,11,38,binary:logistic,0.8510930427437974,gpu_hist,COMPLETE
143,0.7476289862393302,4.015246987506945,0.3172465461124778,logloss,6.735449888285453,0.03430296164224782,11,276,binary:logistic,0.8172886510792041,gpu_hist,COMPLETE
144,0.7474955085726193,5.802141704729042,0.3061370083481402,logloss,9.657628425368367,0.02117970168411465,11,286,binary:logistic,0.8315898442847929,gpu_hist,COMPLETE
145,0.748058603448253,2.572317723212386,0.32634029904261413,logloss,4.98786441141115,0.025330191813980052,11,293,binary:logistic,0.7420289478986096,gpu_hist,COMPLETE
146,0.7472043752486381,1.8140004568801231,0.36214850509370156,logloss,2.4071811804775107,0.04286112735932797,11,274,binary:logistic,0.8049713043909504,gpu_hist,COMPLETE
147,0.7476793607111913,9.682444509311788,0.3530322755317225,logloss,4.017158079087664,0.03030528504012107,11,259,binary:logistic,0.7851544867666767,gpu_hist,COMPLETE
148,0.7482393104642915,1.0223087530691461,0.3001553668361244,logloss,2.909653210678623,0.022714682667222822,11,282,binary:logistic,0.8404305647106631,gpu_hist,COMPLETE
149,0.7479001083044338,3.147674938058515,0.3167473307010931,logloss,2.931950260013243,0.022710666128050686,11,281,binary:logistic,0.8418332048398853,gpu_hist,COMPLETE
150,0.7477701447286952,1.2721595563052988,0.34753669725267866,logloss,6.99104610785469,0.026162254186589587,11,292,binary:logistic,0.7183355246371755,gpu_hist,COMPLETE
151,0.7478255839036189,1.016310570633641,0.32725325727759486,logloss,5.275699427556881,0.021249654744812555,11,285,binary:logistic,0.8558689128717972,gpu_hist,COMPLETE
152,0.7482769677498794,0.8300278293551815,0.3035251335515373,logloss,8.31985811568095,0.024166574054951928,11,269,binary:logistic,0.8256085573777472,gpu_hist,COMPLETE
